sample_id	major_species	abundance	taxid	phylum	class	order	family	genus	species	original_path	ftp_path
SAMN09519084	Mycoplasma hominis	99.985	2098	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma hominis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_609/SAMN09519084.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_609/SAMN09519084.contigs.fa.gz
SAMN09227124	Halomonas elongata	99.987	2746	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas elongata	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_584/SAMN09227124.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_584/SAMN09227124.contigs.fa.gz
SAMN08470029	Devosia sp. I507	99.988	2083786	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia sp. I507	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_544/SAMN08470029.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_544/SAMN08470029.contigs.fa.gz
SAMN09088054	Mycolicibacterium smegmatis	99.989	1772	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium smegmatis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09088054.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_577/SAMN09088054.contigs.fa.gz
SAMN08769264	Acholeplasma laidlawii	99.989	2148	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma laidlawii	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769264.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_559/SAMN08769264.contigs.fa.gz
SAMN00777080	Aquiflexum balticum	99.989	280473	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum balticum	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00777080.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_268/SAMN00777080.contigs.fa.gz
SAMN01797702	Pleurocapsa minor	99.99	54308	Cyanobacteria		Pleurocapsales	Hyellaceae	Pleurocapsa	Pleurocapsa minor	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797702.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_271/SAMN01797702.contigs.fa.gz
SAMN00025417	Mesotoga prima	99.99	1184387	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Mesotoga	Mesotoga prima	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00025417.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_266/SAMN00025417.contigs.fa.gz
SAMN06451438	Dehalococcoides mccartyi	99.991	61435	Chloroflexi	Dehalococcoidia	Dehalococcoidales	Dehalococcoidaceae	Dehalococcoides	Dehalococcoides mccartyi	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06451438.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_455/SAMN06451438.contigs.fa.gz
SAMEA4523478	Lachnoclostridium phytofermentans	99.992	66219	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium phytofermentans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_232/SAMEA4523478.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_232/SAMEA4523478.contigs.fa.gz
SAMEA3602895	Streptococcus suis	99.993	1307	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_186/SAMEA3602895.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_186/SAMEA3602895.contigs.fa.gz
SAMN07946442	Corynebacterium diphtheriae	99.997	1717	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium diphtheriae	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_519/SAMN07946442.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_519/SAMN07946442.contigs.fa.gz
SAMN06754984	Marinomonas mediterranea	99.997	119864	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	Marinomonas mediterranea	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_464/SAMN06754984.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_464/SAMN06754984.contigs.fa.gz
SAMN05444285	Draconibacterium orientale	99.997	1168034	Bacteroidetes	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Draconibacterium	Draconibacterium orientale	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444285.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_406/SAMN05444285.contigs.fa.gz
SAMN03375744	Hoeflea sp. IMCC20628	99.997	1620421	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03375744.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_320/SAMN03375744.contigs.fa.gz
SAMN04283684	Agromyces aureus	99.998	453304	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	Agromyces aureus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_355/SAMN04283684.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_355/SAMN04283684.contigs.fa.gz
SAMEA3986617	Mycobacteroides abscessus	99.999	36809	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides abscessus	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3986617.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_209/SAMEA3986617.contigs.fa.gz
SAMN00254345	Leptospira interrogans	100.0	173	Spirochaetes	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	Leptospira interrogans	/ebi/ftp/pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00254345.contigs.fa.gz	https://ftp.ebi.ac.uk//pub/databases/ENA2018-bacteria-661k/Assemblies/batch_267/SAMN00254345.contigs.fa.gz
